,Town,Town Latitude,Town Longitude,VenueID,VenueName,score,category,catID,latitude,longitude
142,SERANGOON,1.3497872,103.8736348,55136fdc498e76a2e74e9bfe,Food Park @ Lor Lew Lian,7.3,Coffee Shops,4bf58dd8d48988d1e0931735,1.350911026810339,103.8760227875132
143,TAMPINES,1.3544303,103.94276,4c109465a6c19521fd5636dd,McDonald's,5.9,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3534508892649553,103.94346088171005
144,TAMPINES,1.3544303,103.94276,4eb61021b8030fb58329a0f9,Nando's,6.1,Portuguese Restaurants,4def73e84765ae376e57713a,1.3524321715019507,103.944179903725
145,TAMPINES,1.3544303,103.94276,4b6265f1f964a520e4452ae3,Swensen's,6.3,American Restaurants,4bf58dd8d48988d14e941735,1.3525390602517584,103.94539834906323
146,TAMPINES,1.3544303,103.94276,4c81dc7274d7b60c974f7bd8,Express Teppan-Yaki,5.4,Japanese Restaurants,4bf58dd8d48988d111941735,1.3524410219237755,103.94525223414958
147,TAMPINES,1.3544303,103.94276,4b39e2d6f964a5206f5f25e3,Starbucks,7.6,Coffee Shops,4bf58dd8d48988d1e0931735,1.3519010044830582,103.94435405731201
148,TOA PAYOH,1.3323297,103.8474252,4c515829d797e21edd43e07b,Ichiban Sushi,6.1,Japanese Restaurants,4bf58dd8d48988d111941735,1.3325763756510105,103.84798494426738
149,TOA PAYOH,1.3323297,103.8474252,4c2d2b81e760c9b67f764449,Mr Bean,5.8,Snack Places,4bf58dd8d48988d1c7941735,1.3326171709886239,103.84833770317418
150,TOA PAYOH,1.3323297,103.8474252,58fade41d8fe7a358493f10f,The Talad Drink And Thai Kitchen,5.5,Thai Restaurants,4bf58dd8d48988d149941735,1.3328484586032214,103.84822453873797
151,TOA PAYOH,1.3323297,103.8474252,590476f69e0d546189ea53a8,Hawker Chan Liao Fan Hong Kong Soya Sauce Chicken Rice & Noodle,6.9,Hong Kong Restaurants,52af3add3cf9994f4e043bf5,1.3316804529186248,103.8495955036648
152,TOA PAYOH,1.3323297,103.8474252,4ba5ef65f964a520212a39e3,McDonald's,5.8,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.3344053408521588,103.8507930572227
153,TOA PAYOH,1.3323297,103.8474252,4c1ae73963750f473927b467,Sin Teck Huat Eating House,5.7,Coffee Shops,4bf58dd8d48988d1e0931735,1.3340858629160632,103.85133496101024
154,WOODLANDS,1.4369451,103.7865159,50c1ef47e4b06538210a88de,Paradise Dynasty 樂天皇朝,6.1,Chinese Restaurants,4bf58dd8d48988d145941735,1.4359353287464636,103.78626710982486
155,WOODLANDS,1.4369451,103.7865159,4e38df2a1f6ecc2de15d6ca0,Hot Tomato Cafe & Grill,5.3,American Restaurants,4bf58dd8d48988d14e941735,1.4355384620564688,103.78548892022312
156,WOODLANDS,1.4369451,103.7865159,4e9c1ab94901d3b0b78f3b45,Pastamania,5.1,Italian Restaurants,4bf58dd8d48988d110941735,1.4356266884438298,103.78550304583317
157,WOODLANDS,1.4369451,103.7865159,4c94ad0082b56dcb2812d1aa,Ajisen Ramen,5.3,Japanese Restaurants,4bf58dd8d48988d111941735,1.435605329933256,103.78551581046138
158,WOODLANDS,1.4369451,103.7865159,4b651b0df964a52064e42ae3,MOS Burger,5.1,Fast Food Restaurants,4bf58dd8d48988d16e941735,1.435527590994555,103.78552028170486
159,WOODLANDS,1.4369451,103.7865159,4bba79b0cf2fc9b631a0a102,834 Eating House,6.8,Food Courts,4bf58dd8d48988d120951735,1.4398517523967462,103.79094422647425
160,YISHUN,1.4295484,103.8350332,4d7076c9766da14321db4ead,The Manhattan Fish Market,5.5,Fish & Chips Shops,4edd64a0c7ddd24ca188df1a,1.429363300293364,103.8355762722089
161,YISHUN,1.4295484,103.8350332,51cd195b498e26f92dd17057,MOS Burger,7.5,Burger Joints,4bf58dd8d48988d16c941735,1.4294128729498763,103.83671130290806
162,YISHUN,1.4295484,103.8350332,58a03234a19e9063d2721778,Sushi Tei,7.3,Sushi Restaurants,4bf58dd8d48988d1d2941735,1.429925641398503,103.8357545930369
163,YISHUN,1.4295484,103.8350332,4b288ecff964a520f19324e3,ThaiExpress,4.9,Thai Restaurants,4bf58dd8d48988d149941735,1.4292596234173458,103.83636961889187
164,YISHUN,1.4295484,103.8350332,50924964e4b0948956762c4a,KOI Cafè,8.1,Bubble Tea Shops,52e81612bcbc57f1066b7a0c,1.4297866685073348,103.8362951657566
165,YISHUN,1.4295484,103.8350332,4d2bf9138292236a8eb538bb,Yishun 761 U来 Coffee Shop,6.4,Food Courts,4bf58dd8d48988d120951735,1.425812296404206,103.83309859419786
